RR,DET,DNRLINES,MDL,ADL,DENTR,LAM,AVL,MVL,VNRLINES,VENTR,radius,sample_id,system,coupling,RR_target
0.9984,100,52,391,48,3.1514585102430295,86.53846153846155,3.4285714285714284,15,630,1.4640331678759821,0.5144550995650292,1,1,0,1
0.9648,100,18,302,134,1.6769877743224173,66.83250414593698,2,2,806,-0,0.04545611584202288,1,2,0,1
0.316,100,12,80,65.83333333333333,1.242453324894,0,0,0,0,0,NA,1,j,0,1
1.9959999999999998,100,92,499,54.23913043478261,3.666582267155095,98.6372745490982,5.2924731182795695,27,930,2.1482302056381837,0.9660717376328262,2,1,0,2
1.9968,100,28,499,178.28571428571428,2.242973226438147,95.1923076923077,3.0229007633587788,4,1572,0.7088623553207568,0.09083607279583553,2,2,0,2
0.6928,100,12,499,144.33333333333334,1.242453324894,84.75750577367207,2,2,734,-0,NA,2,j,0,2
4.9896,99.98396665063332,202,499,61.742574257425744,4.155175842277946,99.98396665063332,12.509528585757272,53,997,3.068098441156188,2.3400961099753608,3,1,0,5
4.990399999999999,100,58,499,215.10344827586206,3.205843029051156,99.9519076627124,6.8591859185918596,10,1818,1.156729277425608,0.22438023131225115,3,2,0,5
1.7584,100,18,499,244.22222222222223,1.6769877743224173,99.95450409463147,4.411646586345381,5,996,0.7063018062274108,NA,3,j,0,5
9.98,99.98396793587175,566,499,44.07420494699647,4.022860970978024,99.99198396793587,20.51644736842105,65,1216,3.618068444315546,3.5870594150049784,4,1,0,10
9.9792,99.99198332531665,102,499,244.5686274509804,3.867201380449731,99.97194163860831,13.58442265795207,20,1836,1.1035361226488987,0.43914889426562875,4,2,0,10
3.7896,100,70,499,135.34285714285716,3.396914420218569,99.85222714798395,8.890977443609023,17,1064,0.8291960556215513,NA,4,j,0,10
0.9984,100,52,391,48,3.1514585102430295,86.53846153846155,3.4285714285714284,15,630,1.4640331678759821,0.5144550995650292,5,1,0.025,1
0.9984,100,22,499,113.45454545454545,2.3978952727983707,52.80448717948718,2.241496598639456,3,588,0.552798895551131,0.056513168494483755,5,2,0.025,1
0.38639999999999997,100,6,391,161,1.0986122886681096,0,0,0,0,0,NA,5,j,0.025,1
1.9959999999999998,100,92,499,54.23913043478261,3.666582267155095,98.6372745490982,5.2924731182795695,27,930,2.1482302056381837,0.96619884423358815,6,1,0.025,2
1.9968,100,32,499,156,2.772588722239781,99.8798076923077,2.756218905472637,5,1809,0.988011635944405,0.0944752382657465,6,2,0.025,2
0.7712,100,6,499,321.3333333333333,1.0986122886681096,96.47302904564316,2,2,930,-0,NA,6,j,0.025,2
4.9896,99.98396665063332,202,499,61.742574257425744,4.155175842277946,99.98396665063332,12.509528585757272,53,997,3.068098441156188,2.3400961099753608,7,1,0.025,5
4.992,100,68,499,183.52941176470588,3.5263605246161616,99.95192307692308,6.8538461538461535,11,1820,1.4067116624398095,0.22655815165901896,7,2,0.025,5
1.8287999999999998,100,16,499,285.75,2.0794415416798357,99.95625546806649,4.588353413654619,5,996,0.7005400935115421,NA,7,j,0.025,5
9.98,99.98396793587175,566,499,44.07420494699647,4.022860970978024,99.99198396793587,20.51644736842105,65,1216,3.618068444315546,3.58726229925316,8,1,0.025,10
9.98,100,112,499,222.76785714285714,4.00059643428658,99.97595190380761,13.56389342033714,21,1839,1.5858808137363105,0.44460913340383384,8,2,0.025,10
3.88,100,74,499,131.0810810810811,3.498515667148017,99.97938144329896,9.114661654135338,17,1064,1.295606437934577,NA,8,j,0.025,10
0.9984,100,52,391,48,3.1514585102430295,86.53846153846155,3.4285714285714284,15,630,1.4640331678759821,0.5144550995650292,9,1,0.05,1
0.9967999999999999,100,36,499,69.22222222222223,2.8133554045006153,54.81540930979133,2.7820773930753564,4,491,1.0486957178913923,0.07974120978207891,9,2,0.05,1
0.38639999999999997,100,6,391,161,1.0986122886681096,0,0,0,0,0,NA,9,j,0.05,1
1.9959999999999998,100,92,499,54.23913043478261,3.666582267155095,98.6372745490982,5.2924731182795695,27,930,2.1482302056381837,0.96619884423358815,10,1,0.05,2
1.9959999999999998,100,34,499,146.76470588235293,2.833213344056216,99.87975951903807,2.833428084138715,5,1759,1.133346211198441,0.11059231167233248,10,2,0.05,2
0.7712,100,6,499,321.3333333333333,1.0986122886681096,96.47302904564316,2,2,930,-0,NA,10,j,0.05,2
4.9896,99.98396665063332,202,499,61.742574257425744,4.155175842277946,99.98396665063332,12.509528585757272,53,997,3.068098441156188,2.3400961099753608,11,1,0.05,5
4.9896,100,68,499,183.44117647058823,3.5263605246161616,99.95189995189995,6.8430296377607025,11,1822,1.5499013881913701,0.23124747140181576,11,2,0.05,5
1.8576,100,12,499,387,1.791759469228055,99.95693367786392,4.660642570281125,5,996,0.6610360130819968,NA,11,j,0.05,5
9.98,99.98396793587175,566,499,44.07420494699647,4.022860970978024,99.99198396793587,20.51644736842105,65,1216,3.618068444315546,3.587250095729653,12,1,0.05,10
9.9784,100,120,499,207.88333333333333,4.071239656203436,99.97594804778322,13.546985334057577,21,1841,1.6870489841180276,0.44341401738662606,12,2,0.05,10
3.8896,100,74,499,131.40540540540542,3.498515667148017,99.9794323323735,9.137218045112782,17,1064,1.3160487273862025,NA,12,j,0.05,10
0.9984,100,52,391,48,3.1514585102430295,86.53846153846155,3.4285714285714284,15,630,1.4640331678759821,0.5144550995650292,13,1,0.07500000000000001,1
