RR,DET,DNRLINES,MDL,ADL,DENTR,LAM,AVL,MVL,VNRLINES,VENTR,radius,sample_id,system,coupling,RR_target
1.24,3.225806451612903,2,2,2,-0,0,0,0,0,0,0.2335507525840106,48,2,0,1.25
0.02,0,0,0,0,0,0,0,0,0,0,NA,48,j,0,1.25
2.48,3.225806451612903,4,2,2,-0,5.64516129032258,2,2,7,-0,0.047709963278741115,49,1,0,2.5
2.48,3.225806451612903,4,2,2,-0,4.032258064516129,2,2,5,-0,0.30559748906606893,49,2,0,2.5
0.02,0,0,0,0,0,0,0,0,0,0,NA,49,j,0,2.5
4.9399999999999995,7.28744939271255,18,2,2,-0,10.121457489878543,2.0833333333333335,3,24,0.2868359830561607,0.09020299415640697,50,1,0,5
4.9399999999999995,5.668016194331984,14,2,2,-0,10.121457489878543,2,2,25,-0,0.4344703366874011,50,2,0,5
0.22,0,0,0,0,0,0,0,0,0,0,NA,50,j,0,5
9.879999999999999,15.991902834008098,76,3,2.0789473684210527,0.27619092240707505,19.534412955465587,2.218390804597701,4,87,0.5248420869779851,0.17729941645465497,51,1,0,10
9.9,15.757575757575756,74,4,2.108108108108108,0.3330110964801871,19.8989898989899,2.188888888888889,4,90,0.509570004623135,0.6404309292527792,51,2,0,10
1.08,0,0,0,0,0,3.7037037037037033,2,2,2,-0,NA,51,j,0,10
19.82,33.90514631685166,308,5,2.1818181818181817,0.4974436632435194,41.47325933400605,2.239782016348774,4,367,0.5690885956343005,0.366033854089641,52,1,0,20
19.8,31.91919191919192,278,6,2.273381294964029,0.6516106895211244,39.09090909090909,2.472843450479233,5,313,0.8996190082507695,0.9200268846845644,52,2,0,20
4.06,7.8817733990147785,16,2,2,-0,13.30049261083744,2.076923076923077,3,26,0.2711893730418441,NA,52,j,0,20
39.6,64.74747474747474,968,8,2.6487603305785123,1.0845613713063538,73.35858585858585,2.9225352112676055,11,994,1.28857461485085,0.7441766061595674,53,1,0,40
39.6,63.48484848484849,948,8,2.651898734177215,1.101224875649557,69.36868686868686,2.9505907626208376,14,931,1.3242900686679593,1.381585594188968,53,2,0,40
15.959999999999999,33.45864661654135,244,5,2.1885245901639343,0.5161128504331838,41.478696741854634,2.2066666666666666,5,300,0.5503856348725267,NA,53,j,0,40
79.2,95.85858585858585,1364,22,5.5659824046920825,2.350174497593497,95.32828282828282,7.142857142857143,30,1057,2.5604931030038087,1.807579021084623,54,1,0,80
79.2,95.45454545454545,1368,29,5.526315789473684,2.3533702878722393,95.53030303030303,6.590592334494773,70,1148,2.496181312919759,2.52273202553966,54,2,0,80
63.54,87.88164935473716,1540,15,3.625974025974026,1.7271771734826908,88.57412653446647,4.22205551387847,20,1333,1.9468553117688965,NA,54,j,0,80
0.3,0,0,0,0,0,0,0,0,0,0,0.004216372834781079,55,1,0,0.3
0.3,0,0,0,0,0,0,0,0,0,0,0.11874147794722778,55,2,0,0.3
0,NA,0,0,0,NA,NA,0,0,0,NA,NA,55,j,0,0.3
0.6,0,0,0,0,0,0,0,0,0,0,0.007829791965353198,56,1,0,0.6
0.6,0,0,0,0,0,0,0,0,0,0,0.1604818550147287,56,2,0,0.6
0.02,0,0,0,0,0,0,0,0,0,0,NA,56,j,0,0.6
1.24,0,0,0,0,0,0,0,0,0,0,0.015069423741915756,57,1,0,1.25
1.24,3.225806451612903,2,2,2,-0,3.225806451612903,2,2,2,-0,0.23655740280518012,57,2,0,1.25
0.02,0,0,0,0,0,0,0,0,0,0,NA,57,j,0,1.25
2.48,3.225806451612903,4,2,2,-0,4.032258064516129,2,2,5,-0,0.04613387343912089,58,1,0,2.5
