RR,DET,DNRLINES,MDL,ADL,DENTR,LAM,AVL,MVL,VNRLINES,VENTR,radius,sample_id,method,system,coupling,RR_target
0.4992,100,42,67,29.714285714285715,2.780466368938682,64.1826923076923,2.25,4,356,0.5955295583516607,0.1274042149596407,403,MvJRQA,1,0.06,0.5
0.5,100,38,212,32.89473684210526,2.6525875347201477,17.76,2.018181818181818,3,110,0.09087612133300153,0.047328707313916,403,MvJRQA,2,0.06,0.5
0.2424,100,12,67,50.5,1.791759469228055,0,0,0,0,0,NA,403,MvJRQA,j,0.06,0.5
0.1608,100,14,53,28.714285714285715,1.9459101490553132,0,0,0,0,0,0.09,403,MdRQA,f,0.06,NA
0.1608,100,14,53,28.714285714285715,1.9459101490553132,0,NA,NA,NA,NA,0.09,403,MdRQA_crqa,f,0.06,NA
0.4992,100,42,67,29.714285714285715,2.780466368938682,64.1826923076923,2.25,4,356,0.5955295583516607,0.1274042149596407,404,MvJRQA,1,0.08,0.5
0.4992,99.67948717948718,42,217,29.61904761904762,2.3972668659781817,18.669871794871796,2.080357142857143,3,112,0.2796407732265369,0.05030325221102482,404,MvJRQA,2,0.08,0.5
0.248,100,12,67,51.666666666666664,1.791759469228055,0,0,0,0,0,NA,404,MvJRQA,j,0.08,0.5
0.1608,100,14,53,28.714285714285715,1.9459101490553132,0,0,0,0,0,0.09,404,MdRQA,f,0.08,NA
0.1608,100,14,53,28.714285714285715,1.9459101490553132,0,NA,NA,NA,NA,0.09,404,MdRQA_crqa,f,0.08,NA
0.4992,100,42,67,29.714285714285715,2.780466368938682,64.1826923076923,2.25,4,356,0.5955295583516607,0.1274042149596407,405,MvJRQA,1,0.1,0.5
0.4992,100,48,389,26,2.2898178486578242,18.349358974358974,2.1203703703703702,3,108,0.36766227944781826,0.05468922461646863,405,MvJRQA,2,0.1,0.5
0.252,100,12,67,52.5,1.5607104090414063,0,0,0,0,0,NA,405,MvJRQA,j,0.1,0.5
0.16,100,14,53,28.571428571428573,1.9459101490553132,0,0,0,0,0,0.09,405,MdRQA,f,0.1,NA
0.16,100,14,53,28.571428571428573,1.9459101490553132,0,NA,NA,NA,NA,0.09,405,MdRQA_crqa,f,0.1,NA
0.4992,100,42,67,29.714285714285715,2.780466368938682,64.1826923076923,2.25,4,356,0.5955295583516607,0.1274042149596407,406,MvJRQA,1,0.12,0.5
0.4992,100,56,393,22.285714285714285,2.217734004511779,19.791666666666664,2.205357142857143,3,112,0.5077399081474974,0.059198427485464444,406,MvJRQA,2,0.12,0.5
0.252,100,12,67,52.5,1.5607104090414063,0,0,0,0,0,NA,406,MvJRQA,j,0.12,0.5
0.16,100,14,53,28.571428571428573,1.9459101490553132,0,0,0,0,0,0.09,406,MdRQA,f,0.12,NA
0.16,100,14,53,28.571428571428573,1.9459101490553132,0,NA,NA,NA,NA,0.09,406,MdRQA_crqa,f,0.12,NA
0.4992,100,42,67,29.714285714285715,2.780466368938682,64.1826923076923,2.25,4,356,0.5955295583516607,0.1274042149596407,407,MvJRQA,1,0.14,0.5
0.4992,99.67948717948718,50,408,24.88,2.3452393566951026,20.51282051282051,2.226086956521739,4,115,0.5600959348147757,0.06470550627733468,407,MvJRQA,2,0.14,0.5
0.252,100,12,67,52.5,1.5607104090414063,0,0,0,0,0,NA,407,MvJRQA,j,0.14,0.5
0.16,100,14,53,28.571428571428573,1.9459101490553132,0,0,0,0,0,0.09,407,MdRQA,f,0.14,NA
0.16,100,14,53,28.571428571428573,1.9459101490553132,0,NA,NA,NA,NA,0.09,407,MdRQA_crqa,f,0.14,NA
0.4992,100,42,67,29.714285714285715,2.780466368938682,64.1826923076923,2.25,4,356,0.5955295583516607,0.1274042149596407,408,MvJRQA,1,0.16,0.5
0.4992,100,46,409,27.130434782608695,2.220403478711147,22.195512820512818,2.3675213675213675,4,117,0.7641714482309323,0.06912919273609924,408,MvJRQA,2,0.16,0.5
0.252,100,12,67,52.5,1.5607104090414063,0,0,0,0,0,NA,408,MvJRQA,j,0.16,0.5
0.1576,100,14,53,28.142857142857142,1.9459101490553132,0,0,0,0,0,0.09,408,MdRQA,f,0.16,NA
0.1576,100,14,53,28.142857142857142,1.9459101490553132,0,NA,NA,NA,NA,0.09,408,MdRQA_crqa,f,0.16,NA
0.4992,100,42,67,29.714285714285715,2.780466368938682,64.1826923076923,2.25,4,356,0.5955295583516607,0.1274042149596407,409,MvJRQA,1,0.18,0.5
0.4992,99.83974358974359,46,408,27.08695652173913,2.3784745630413697,25.48076923076923,2.321167883211679,4,137,0.706329390727132,0.06812977089942711,409,MvJRQA,2,0.18,0.5
0.2616,100,14,67,46.714285714285715,1.7478680974667573,7.339449541284404,2,2,24,-0,NA,409,MvJRQA,j,0.18,0.5
0.1576,100,14,53,28.142857142857142,1.9459101490553132,0,0,0,0,0,0.09,409,MdRQA,f,0.18,NA
0.1576,100,14,53,28.142857142857142,1.9459101490553132,0,NA,NA,NA,NA,0.09,409,MdRQA_crqa,f,0.18,NA
0.4992,100,42,67,29.714285714285715,2.780466368938682,64.1826923076923,2.25,4,356,0.5955295583516607,0.1274042149596407,410,MvJRQA,1,0.2,0.5
0.4992,100,48,392,26,2.311619854648014,30.048076923076923,2.232142857142857,4,168,0.5735215636139719,0.06729072077512752,410,MvJRQA,2,0.2,0.5
0.2712,100,14,67,48.42857142857143,1.7478680974667573,14.15929203539823,2,2,48,-0,NA,410,MvJRQA,j,0.2,0.5
0.1568,99.48979591836735,12,53,32.5,1.791759469228055,0,0,0,0,0,0.09,410,MdRQA,f,0.2,NA
0.1568,99.48979591836735,12,53,32.5,1.791759469228055,0,NA,NA,NA,NA,0.09,410,MdRQA_crqa,f,0.2,NA
0.4992,100,42,67,29.714285714285715,2.780466368938682,64.1826923076923,2.25,4,356,0.5955295583516607,0.1274042149596407,411,MvJRQA,1,0.22,0.5
