RR,DET,DNRLINES,MDL,ADL,DENTR,LAM,AVL,MVL,VNRLINES,VENTR,radius,sample_id,method,system,coupling,RR_target
0.49839999999999995,100,36,499,34.611111111111114,1.878967493188813,22.87319422150883,2.2265625,4,128,0.5708946218587412,0.06506196616557122,522,MvJRQA,2,0.34,0.5
0.336,100,8,259,105,1.3862943611198906,8.571428571428571,2,2,36,-0,NA,522,MvJRQA,j,0.34,0.5
0.0872,100,8,45,27.25,1.3862943611198906,0,0,0,0,0,0.09,522,MdRQA,f,0.34,NA
0.0872,100,8,45,27.25,1.3862943611198906,0,NA,NA,NA,NA,0.09,522,MdRQA_crqa,f,0.34,NA
0.49839999999999995,100,26,259,47.92307692307692,2.564949357461537,49.11717495987159,3.6,8,170,1.4551369119014843,0.14576893300072616,523,MvJRQA,1,0.36,0.5
0.4992,99.83974358974359,36,499,34.611111111111114,2.1100165533754613,22.996794871794872,2.1742424242424243,3,132,0.4625497549398018,0.06483033745305374,523,MvJRQA,2,0.36,0.5
0.336,100,8,259,105,1.3862943611198906,8.571428571428571,2,2,36,-0,NA,523,MvJRQA,j,0.36,0.5
0.08800000000000001,100,8,45,27.5,1.3862943611198906,0,0,0,0,0,0.09,523,MdRQA,f,0.36,NA
0.08800000000000001,100,8,45,27.5,1.3862943611198906,0,NA,NA,NA,NA,0.09,523,MdRQA_crqa,f,0.36,NA
0.49839999999999995,100,26,259,47.92307692307692,2.564949357461537,49.11717495987159,3.6,8,170,1.4551369119014843,0.14576893300072616,524,MvJRQA,1,0.38,0.5
0.49839999999999995,100,38,499,32.78947368421053,2.2877732291622817,20.626003210272874,2.1416666666666666,4,120,0.42585446965988083,0.06134196814083052,524,MvJRQA,2,0.38,0.5
0.336,100,8,259,105,1.3862943611198906,8.571428571428571,2,2,36,-0,NA,524,MvJRQA,j,0.38,0.5
0.0872,100,8,45,27.25,1.3862943611198906,0,0,0,0,0,0.09,524,MdRQA,f,0.38,NA
0.0872,100,8,45,27.25,1.3862943611198906,0,NA,NA,NA,NA,0.09,524,MdRQA_crqa,f,0.38,NA
0.49839999999999995,100,26,259,47.92307692307692,2.564949357461537,49.11717495987159,3.6,8,170,1.4551369119014843,0.14576893300072616,525,MvJRQA,1,0.4,0.5
0.49839999999999995,100,38,499,32.78947368421053,2.128549004875151,19.903691813804173,2.175438596491228,3,114,0.46440586063607275,0.059278293837853914,525,MvJRQA,2,0.4,0.5
0.336,100,8,259,105,1.3862943611198906,8.571428571428571,2,2,36,-0,NA,525,MvJRQA,j,0.4,0.5
0.0872,100,8,45,27.25,1.3862943611198906,0,0,0,0,0,0.09,525,MdRQA,f,0.4,NA
0.0872,100,8,45,27.25,1.3862943611198906,0,NA,NA,NA,NA,0.09,525,MdRQA_crqa,f,0.4,NA
0.4992,100,24,376,52,2.1383330595080277,52.40384615384615,2.5952380952380953,7,252,0.838998662519999,0.16110918668647886,526,MvJRQA,1,0,0.5
0.5024,100,12,301,104.66666666666667,1.5607104090414063,71.3375796178344,2,2,448,-0,0.031079817600605786,526,MvJRQA,2,0,0.5
0,NA,0,0,0,NA,NA,0,0,0,NA,NA,526,MvJRQA,j,0,0.5
0.0728,100,8,34,22.75,1.3862943611198906,0,0,0,0,0,0.09,526,MdRQA,f,0,NA
0.0728,100,8,34,22.75,1.3862943611198906,0,NA,NA,NA,NA,0.09,526,MdRQA_crqa,f,0,NA
0.4992,100,24,376,52,2.1383330595080277,52.40384615384615,2.5952380952380953,7,252,0.838998662519999,0.16110918668647886,527,MvJRQA,1,0.02,0.5
0.49760000000000004,100,16,302,77.75,2.0794415416798357,69.45337620578779,2,2,432,-0,0.04359147411996142,527,MvJRQA,2,0.02,0.5
0,NA,0,0,0,NA,NA,0,0,0,NA,NA,527,MvJRQA,j,0.02,0.5
0.0736,100,8,34,23,1.3862943611198906,0,0,0,0,0,0.09,527,MdRQA,f,0.02,NA
0.0736,100,8,34,23,1.3862943611198906,0,NA,NA,NA,NA,0.09,527,MdRQA_crqa,f,0.02,NA
0.4992,100,24,376,52,2.1383330595080277,52.40384615384615,2.5952380952380953,7,252,0.838998662519999,0.16110918668647886,528,MvJRQA,1,0.04,0.5
0.4992,100,20,202,62.4,2.3025850929940455,78.84615384615384,2,2,492,-0,0.039557481836596846,528,MvJRQA,2,0.04,0.5
0,NA,0,0,0,NA,NA,0,0,0,NA,NA,528,MvJRQA,j,0.04,0.5
0.0728,100,8,34,22.75,1.3862943611198906,0,0,0,0,0,0.09,528,MdRQA,f,0.04,NA
0.0728,100,8,34,22.75,1.3862943611198906,0,NA,NA,NA,NA,0.09,528,MdRQA_crqa,f,0.04,NA
0.4992,100,24,376,52,2.1383330595080277,52.40384615384615,2.5952380952380953,7,252,0.838998662519999,0.16110918668647886,529,MvJRQA,1,0.06,0.5
0.49760000000000004,100,28,175,44.42857142857143,2.5400363038209806,69.29260450160771,2,2,431,-0,0.044307889112330905,529,MvJRQA,2,0.06,0.5
0.06080000000000001,100,6,48,25.333333333333332,0.6365141682948128,0,0,0,0,0,NA,529,MvJRQA,j,0.06,0.5
0.0728,100,8,34,22.75,1.3862943611198906,0,0,0,0,0,0.09,529,MdRQA,f,0.06,NA
0.0728,100,8,34,22.75,1.3862943611198906,0,NA,NA,NA,NA,0.09,529,MdRQA_crqa,f,0.06,NA
0.4992,100,24,376,52,2.1383330595080277,52.40384615384615,2.5952380952380953,7,252,0.838998662519999,0.16110918668647886,530,MvJRQA,1,0.08,0.5
0.49839999999999995,100,28,160,44.5,2.4036404106149494,42.21508828250401,2,2,263,-0,0.04566864729346691,530,MvJRQA,2,0.08,0.5
0.1776,100,8,76,55.5,1.3862943611198906,0,0,0,0,0,NA,530,MvJRQA,j,0.08,0.5
0.0736,100,8,34,23,1.3862943611198906,0,0,0,0,0,0.09,530,MdRQA,f,0.08,NA
0.0736,100,8,34,23,1.3862943611198906,0,NA,NA,NA,NA,0.09,530,MdRQA_crqa,f,0.08,NA
0.4992,100,24,376,52,2.1383330595080277,52.40384615384615,2.5952380952380953,7,252,0.838998662519999,0.16110918668647886,531,MvJRQA,1,0.1,0.5
0.496,100,42,99,29.523809523809526,2.7144523517424965,36.854838709677416,2.004385964912281,3,228,0.028189251900588123,0.046388246132442044,531,MvJRQA,2,0.1,0.5
0.20639999999999997,100,8,82,64.5,1.3862943611198906,0,0,0,0,0,NA,531,MvJRQA,j,0.1,0.5
0.0728,100,8,34,22.75,1.3862943611198906,0,0,0,0,0,0.09,531,MdRQA,f,0.1,NA
0.0728,100,8,34,22.75,1.3862943611198906,0,NA,NA,NA,NA,0.09,531,MdRQA_crqa,f,0.1,NA
0.4992,100,24,376,52,2.1383330595080277,52.40384615384615,2.5952380952380953,7,252,0.838998662519999,0.16110918668647886,532,MvJRQA,1,0.12,0.5
0.49839999999999995,100,34,178,36.64705882352941,2.5070264355574183,30.658105939004816,2,2,191,-0,0.0469807164589557,532,MvJRQA,2,0.12,0.5
0.24880000000000002,100,8,178,77.75,1.3862943611198906,0,0,0,0,0,NA,532,MvJRQA,j,0.12,0.5
0.07200000000000001,100,8,34,22.5,1.3862943611198906,0,0,0,0,0,0.09,532,MdRQA,f,0.12,NA
0.07200000000000001,100,8,34,22.5,1.3862943611198906,0,NA,NA,NA,NA,0.09,532,MdRQA_crqa,f,0.12,NA
0.4992,100,24,376,52,2.1383330595080277,52.40384615384615,2.5952380952380953,7,252,0.838998662519999,0.16110918668647886,533,MvJRQA,1,0.14,0.5
0.49839999999999995,100,28,185,44.5,2.5400363038209806,25.52166934189406,2,2,159,-0,0.04768659768725677,533,MvJRQA,2,0.14,0.5
0.2728,100,6,185,113.66666666666667,1.0986122886681096,0,0,0,0,0,NA,533,MvJRQA,j,0.14,0.5
0.0728,100,8,34,22.75,1.3862943611198906,0,0,0,0,0,0.09,533,MdRQA,f,0.14,NA
0.0728,100,8,34,22.75,1.3862943611198906,0,NA,NA,NA,NA,0.09,533,MdRQA_crqa,f,0.14,NA
0.4992,100,24,376,52,2.1383330595080277,52.40384615384615,2.5952380952380953,7,252,0.838998662519999,0.16110918668647886,534,MvJRQA,1,0.16,0.5
0.5,99.83999999999999,30,210,41.6,2.430791328878232,22.08,2.0294117647058822,3,136,0.13269142083987176,0.048865022899226784,534,MvJRQA,2,0.16,0.5
0.2984,100,6,210,124.33333333333333,1.0986122886681096,0,0,0,0,0,NA,534,MvJRQA,j,0.16,0.5
0.07200000000000001,100,8,34,22.5,1.3862943611198906,0,0,0,0,0,0.09,534,MdRQA,f,0.16,NA
0.07200000000000001,100,8,34,22.5,1.3862943611198906,0,NA,NA,NA,NA,0.09,534,MdRQA_crqa,f,0.16,NA
0.4992,100,24,376,52,2.1383330595080277,52.40384615384615,2.5952380952380953,7,252,0.838998662519999,0.16110918668647886,535,MvJRQA,1,0.18,0.5
0.49839999999999995,100,28,242,44.5,2.341994252232425,23.274478330658106,2.013888888888889,3,144,0.07319012915586921,0.04961652140793814,535,MvJRQA,2,0.18,0.5
0.3024,100,6,212,126,1.0986122886681096,0,0,0,0,0,NA,535,MvJRQA,j,0.18,0.5
0.0712,100,8,34,22.25,1.3862943611198906,0,0,0,0,0,0.09,535,MdRQA,f,0.18,NA
0.0712,100,8,34,22.25,1.3862943611198906,0,NA,NA,NA,NA,0.09,535,MdRQA_crqa,f,0.18,NA
0.4992,100,24,376,52,2.1383330595080277,52.40384615384615,2.5952380952380953,7,252,0.838998662519999,0.16110918668647886,536,MvJRQA,1,0.2,0.5
0.49839999999999995,100,28,252,44.5,2.143952200643869,18.780096308186195,2.0526315789473686,3,114,0.20619205063323187,0.05105038329981733,536,MvJRQA,2,0.2,0.5
0.3184,100,6,222,132.66666666666666,1.0986122886681096,0,0,0,0,0,NA,536,MvJRQA,j,0.2,0.5
0.0712,100,8,34,22.25,1.3862943611198906,0,0,0,0,0,0.09,536,MdRQA,f,0.2,NA
0.0712,100,8,34,22.25,1.3862943611198906,0,NA,NA,NA,NA,0.09,536,MdRQA_crqa,f,0.2,NA
0.4992,100,24,376,52,2.1383330595080277,52.40384615384615,2.5952380952380953,7,252,0.838998662519999,0.16110918668647886,537,MvJRQA,1,0.22,0.5
0.4992,100,30,251,41.6,2.395908119293929,20.272435897435898,2.0737704918032787,3,122,0.2632846126798102,0.05152291359718167,537,MvJRQA,2,0.22,0.5
0.316,100,6,220,131.66666666666666,1.0986122886681096,0,0,0,0,0,NA,537,MvJRQA,j,0.22,0.5
0.0696,100,8,34,21.75,1.3862943611198906,0,0,0,0,0,0.09,537,MdRQA,f,0.22,NA
0.0696,100,8,34,21.75,1.3862943611198906,0,NA,NA,NA,NA,0.09,537,MdRQA_crqa,f,0.22,NA
0.4992,100,24,376,52,2.1383330595080277,52.40384615384615,2.5952380952380953,7,252,0.838998662519999,0.16110918668647886,538,MvJRQA,1,0.24,0.5
0.49839999999999995,100,28,249,44.5,2.4036404106149494,21.34831460674157,2.062015503875969,3,129,0.23247761094582436,0.05184905764175084,538,MvJRQA,2,0.24,0.5
0.312,100,6,217,130,1.0986122886681096,0,0,0,0,0,NA,538,MvJRQA,j,0.24,0.5
0.068,100,8,34,21.25,1.3862943611198906,0,0,0,0,0,0.09,538,MdRQA,f,0.24,NA
0.068,100,8,34,21.25,1.3862943611198906,0,NA,NA,NA,NA,0.09,538,MdRQA_crqa,f,0.24,NA
0.4992,100,24,376,52,2.1383330595080277,52.40384615384615,2.5952380952380953,7,252,0.838998662519999,0.16110918668647886,539,MvJRQA,1,0.26,0.5
0.5,100,32,247,39.0625,2.0636495704788542,23.599999999999998,2.218045112781955,3,133,0.5244225674675395,0.05202011800032523,539,MvJRQA,2,0.26,0.5
0.30720000000000003,100,6,213,128,1.0986122886681096,0,0,0,0,0,NA,539,MvJRQA,j,0.26,0.5
0.0648,100,8,34,20.25,1.3862943611198906,0,0,0,0,0,0.09,539,MdRQA,f,0.26,NA
0.0648,100,8,34,20.25,1.3862943611198906,0,NA,NA,NA,NA,0.09,539,MdRQA_crqa,f,0.26,NA
0.4992,100,24,376,52,2.1383330595080277,52.40384615384615,2.5952380952380953,7,252,0.838998662519999,0.16110918668647886,540,MvJRQA,1,0.28,0.5
0.4992,100,30,252,41.6,2.395908119293929,22.516025641025642,2.112781954887218,3,133,0.35229244624068917,0.05323296488219643,540,MvJRQA,2,0.28,0.5
0.316,100,6,219,131.66666666666666,1.0986122886681096,0,0,0,0,0,NA,540,MvJRQA,j,0.28,0.5
0.064,100,8,35,20,1.3862943611198906,0,0,0,0,0,0.09,540,MdRQA,f,0.28,NA
0.064,100,8,35,20,1.3862943611198906,0,NA,NA,NA,NA,0.09,540,MdRQA_crqa,f,0.28,NA
0.4992,100,24,376,52,2.1383330595080277,52.40384615384615,2.5952380952380953,7,252,0.838998662519999,0.16110918668647886,541,MvJRQA,1,0.3,0.5
0.5,100,32,254,39.0625,2.273965716419247,22.88,2.1503759398496243,3,133,0.42336063960841314,0.05399480529320793,541,MvJRQA,2,0.3,0.5
0.3184,100,6,220,132.66666666666666,1.0986122886681096,0,0,0,0,0,NA,541,MvJRQA,j,0.3,0.5
0.064,100,8,35,20,1.3862943611198906,0,0,0,0,0,0.09,541,MdRQA,f,0.3,NA
0.064,100,8,35,20,1.3862943611198906,0,NA,NA,NA,NA,0.09,541,MdRQA_crqa,f,0.3,NA
0.4992,100,24,376,52,2.1383330595080277,52.40384615384615,2.5952380952380953,7,252,0.838998662519999,0.16110918668647886,542,MvJRQA,1,0.32,0.5
0.49839999999999995,100,32,258,38.9375,2.273965716419247,19.823434991974317,2.185840707964602,3,113,0.480135426847707,0.05513107591616158,542,MvJRQA,2,0.32,0.5
0.3256,100,6,225,135.66666666666666,1.0986122886681096,0,0,0,0,0,NA,542,MvJRQA,j,0.32,0.5
0.06319999999999999,100,8,35,19.75,1.3862943611198906,0,0,0,0,0,0.09,542,MdRQA,f,0.32,NA
0.06319999999999999,100,8,35,19.75,1.3862943611198906,0,NA,NA,NA,NA,0.09,542,MdRQA_crqa,f,0.32,NA
0.4992,100,24,376,52,2.1383330595080277,52.40384615384615,2.5952380952380953,7,252,0.838998662519999,0.16110918668647886,543,MvJRQA,1,0.34,0.5
0.4992,99.83974358974359,30,499,41.53333333333333,2.026229622995291,17.628205128205128,2.0754716981132075,3,106,0.2675679125728715,0.05783680783693937,543,MvJRQA,2,0.34,0.5
0.3384,100,4,376,211.5,0.6931471805599453,0,0,0,0,0,NA,543,MvJRQA,j,0.34,0.5
0.06319999999999999,100,8,35,19.75,1.3862943611198906,0,0,0,0,0,0.09,543,MdRQA,f,0.34,NA
0.06319999999999999,100,8,35,19.75,1.3862943611198906,0,NA,NA,NA,NA,0.09,543,MdRQA_crqa,f,0.34,NA
0.4992,100,24,376,52,2.1383330595080277,52.40384615384615,2.5952380952380953,7,252,0.838998662519999,0.16110918668647886,544,MvJRQA,1,0.36,0.5
0.49839999999999995,100,34,499,36.64705882352941,2.3439329813080194,17.335473515248793,2.2268041237113403,3,97,0.5353857982033186,0.06557638496248758,544,MvJRQA,2,0.36,0.5
0.3384,100,4,376,211.5,0.6931471805599453,0,0,0,0,0,NA,544,MvJRQA,j,0.36,0.5
0.06319999999999999,100,8,35,19.75,1.3862943611198906,0,0,0,0,0,0.09,544,MdRQA,f,0.36,NA
0.06319999999999999,100,8,35,19.75,1.3862943611198906,0,NA,NA,NA,NA,0.09,544,MdRQA_crqa,f,0.36,NA
0.4992,100,24,376,52,2.1383330595080277,52.40384615384615,2.5952380952380953,7,252,0.838998662519999,0.16110918668647886,545,MvJRQA,1,0.38,0.5
0.4992,100,30,499,41.6,2.2686052856349663,21.314102564102562,2.180327868852459,4,122,0.4922028670935268,0.07149123272258867,545,MvJRQA,2,0.38,0.5
0.3384,100,4,376,211.5,0.6931471805599453,0,0,0,0,0,NA,545,MvJRQA,j,0.38,0.5
0.0624,98.71794871794873,8,35,19.25,1.3862943611198906,2.564102564102564,2,2,2,-0,0.09,545,MdRQA,f,0.38,NA
0.0624,98.71794871794873,8,35,19.25,1.3862943611198906,2.564102564102564,NA,NA,NA,NA,0.09,545,MdRQA_crqa,f,0.38,NA
0.4992,100,24,376,52,2.1383330595080277,52.40384615384615,2.5952380952380953,7,252,0.838998662519999,0.16110918668647886,546,MvJRQA,1,0.4,0.5
0.4992,99.83974358974359,24,499,51.916666666666664,1.9072839993213793,27.804487179487182,2.1962025316455698,4,158,0.5277088650790975,0.07586720881762075,546,MvJRQA,2,0.4,0.5
0.36,100,8,376,112.5,1.3862943611198906,12,2,2,54,-0,NA,546,MvJRQA,j,0.4,0.5
0.06319999999999999,100,10,35,15.8,1.6094379124341005,7.59493670886076,2,2,6,-0,0.09,546,MdRQA,f,0.4,NA
0.06319999999999999,100,10,35,15.8,1.6094379124341005,7.59493670886076,NA,NA,NA,NA,0.09,546,MdRQA_crqa,f,0.4,NA
0.4992,99.83974358974359,24,330,51.916666666666664,2.4849066497880004,50.480769230769226,3.1818181818181817,8,198,1.2323880106764022,0.161217474713576,547,MvJRQA,1,0,0.5
0.504,100,12,301,105,1.5607104090414063,71.74603174603175,2,2,452,-0,0.031149645313533796,547,MvJRQA,2,0,0.5
0,NA,0,0,0,NA,NA,0,0,0,NA,NA,547,MvJRQA,j,0,0.5
0.0736,100,6,40,30.666666666666668,1.0986122886681096,0,0,0,0,0,0.09,547,MdRQA,f,0,NA
0.0736,100,6,40,30.666666666666668,1.0986122886681096,0,NA,NA,NA,NA,0.09,547,MdRQA_crqa,f,0,NA
0.4992,99.83974358974359,24,330,51.916666666666664,2.4849066497880004,50.480769230769226,3.1818181818181817,8,198,1.2323880106764022,0.161217474713576,548,MvJRQA,1,0.02,0.5
0.5112,100,24,100,53.25,2.3693821196946763,60.093896713615024,2,2,384,-0,0.043935535744658694,548,MvJRQA,2,0.02,0.5
0.0904,100,4,87,56.5,0.6931471805599453,0,0,0,0,0,NA,548,MvJRQA,j,0.02,0.5
0.0728,100,6,40,30.333333333333332,1.0986122886681096,0,0,0,0,0,0.09,548,MdRQA,f,0.02,NA
0.0728,100,6,40,30.333333333333332,1.0986122886681096,0,NA,NA,NA,NA,0.09,548,MdRQA_crqa,f,0.02,NA
0.4992,99.83974358974359,24,330,51.916666666666664,2.4849066497880004,50.480769230769226,3.1818181818181817,8,198,1.2323880106764022,0.161217474713576,549,MvJRQA,1,0.04,0.5
0.49760000000000004,100,30,262,41.46666666666667,2.488327743368588,35.530546623794216,2,2,221,-0,0.04630465436440267,549,MvJRQA,2,0.04,0.5
0.24320000000000003,100,8,220,76,1.3862943611198906,0,0,0,0,0,NA,549,MvJRQA,j,0.04,0.5
0.0728,100,6,40,30.333333333333332,1.0986122886681096,0,0,0,0,0,0.09,549,MdRQA,f,0.04,NA
0.0728,100,6,40,30.333333333333332,1.0986122886681096,0,NA,NA,NA,NA,0.09,549,MdRQA_crqa,f,0.04,NA
0.4992,99.83974358974359,24,330,51.916666666666664,2.4849066497880004,50.480769230769226,3.1818181818181817,8,198,1.2323880106764022,0.161217474713576,550,MvJRQA,1,0.06,0.5
0.4992,100,28,419,44.57142857142857,2.4036404106149494,15.064102564102564,2.021505376344086,3,93,0.10384132697956511,0.04910746880979084,550,MvJRQA,2,0.06,0.5
0.3264,100,6,330,136,1.0986122886681096,0,0,0,0,0,NA,550,MvJRQA,j,0.06,0.5
0.076,100,8,40,23.75,1.3862943611198906,0,0,0,0,0,0.09,550,MdRQA,f,0.06,NA
0.076,100,8,40,23.75,1.3862943611198906,0,NA,NA,NA,NA,0.09,550,MdRQA_crqa,f,0.06,NA
0.4992,99.83974358974359,24,330,51.916666666666664,2.4849066497880004,50.480769230769226,3.1818181818181817,8,198,1.2323880106764022,0.161217474713576,551,MvJRQA,1,0.08,0.5
0.4992,100,28,499,44.57142857142857,2.143952200643869,17.708333333333336,2.145631067961165,3,103,0.4150552727867687,0.06196352690211408,551,MvJRQA,2,0.08,0.5
0.3264,100,6,330,136,1.0986122886681096,0,0,0,0,0,NA,551,MvJRQA,j,0.08,0.5
0.076,100,8,40,23.75,1.3862943611198906,0,0,0,0,0,0.09,551,MdRQA,f,0.08,NA
0.076,100,8,40,23.75,1.3862943611198906,0,NA,NA,NA,NA,0.09,551,MdRQA_crqa,f,0.08,NA
0.4992,99.83974358974359,24,330,51.916666666666664,2.4849066497880004,50.480769230769226,3.1818181818181817,8,198,1.2323880106764022,0.161217474713576,552,MvJRQA,1,0.1,0.5
0.4992,100,32,499,39,2.133381930264545,21.634615384615387,2.26890756302521,3,119,0.5821692476279997,0.06843411175634545,552,MvJRQA,2,0.1,0.5
0.3272,99.75550122249389,6,330,136,1.0986122886681096,0.4889975550122249,2,2,2,-0,NA,552,MvJRQA,j,0.1,0.5
0.0784,100,8,40,24.5,1.3862943611198906,0,0,0,0,0,0.09,552,MdRQA,f,0.1,NA
0.0784,100,8,40,24.5,1.3862943611198906,0,NA,NA,NA,NA,0.09,552,MdRQA_crqa,f,0.1,NA
0.4992,99.83974358974359,24,330,51.916666666666664,2.4849066497880004,50.480769230769226,3.1818181818181817,8,198,1.2323880106764022,0.161217474713576,553,MvJRQA,1,0.12,0.5
0.4992,100,32,499,39,1.840748728569281,25.801282051282055,2.1466666666666665,3,150,0.416883242392296,0.07074809992767248,553,MvJRQA,2,0.12,0.5
0.3272,99.75550122249389,6,330,136,1.0986122886681096,0.4889975550122249,2,2,2,-0,NA,553,MvJRQA,j,0.12,0.5
0.07919999999999999,98.98989898989899,8,40,24.5,1.3862943611198906,0,0,0,0,0,0.09,553,MdRQA,f,0.12,NA
0.07919999999999999,98.98989898989899,8,40,24.5,1.3862943611198906,0,NA,NA,NA,NA,0.09,553,MdRQA_crqa,f,0.12,NA
0.4992,99.83974358974359,24,330,51.916666666666664,2.4849066497880004,50.480769230769226,3.1818181818181817,8,198,1.2323880106764022,0.161217474713576,554,MvJRQA,1,0.14,0.5
0.5,100,26,427,48.07692307692308,2.098147389135067,34.08,2.0285714285714285,3,210,0.12974069471942834,0.0686155590685747,554,MvJRQA,2,0.14,0.5
0.3272,99.75550122249389,6,330,136,1.0986122886681096,0.4889975550122249,2,2,2,-0,NA,554,MvJRQA,j,0.14,0.5
0.0816,100,10,40,20.4,1.6094379124341005,0,0,0,0,0,0.09,554,MdRQA,f,0.14,NA
0.0816,100,10,40,20.4,1.6094379124341005,0,NA,NA,NA,NA,0.09,554,MdRQA_crqa,f,0.14,NA
0.4992,99.83974358974359,24,330,51.916666666666664,2.4849066497880004,50.480769230769226,3.1818181818181817,8,198,1.2323880106764022,0.161217474713576,555,MvJRQA,1,0.16,0.5
0.49839999999999995,100,14,423,89,1.9459101490553132,40.12841091492777,2.0161290322580645,3,248,0.08256493803586595,0.06672981470889215,555,MvJRQA,2,0.16,0.5
0.3272,99.75550122249389,6,330,136,1.0986122886681096,0.4889975550122249,2,2,2,-0,NA,555,MvJRQA,j,0.16,0.5
0.084,100,10,40,21,1.3321790402101223,0,0,0,0,0,0.09,555,MdRQA,f,0.16,NA
0.084,100,10,40,21,1.3321790402101223,0,NA,NA,NA,NA,0.09,555,MdRQA_crqa,f,0.16,NA
0.4992,99.83974358974359,24,330,51.916666666666664,2.4849066497880004,50.480769230769226,3.1818181818181817,8,198,1.2323880106764022,0.161217474713576,556,MvJRQA,1,0.18,0.5
0.4992,100,12,422,104,1.791759469228055,41.98717948717949,2,2,262,-0,0.06466289264868831,556,MvJRQA,2,0.18,0.5
0.3272,99.75550122249389,6,330,136,1.0986122886681096,0.4889975550122249,2,2,2,-0,NA,556,MvJRQA,j,0.18,0.5
0.08639999999999999,100,10,40,21.6,1.6094379124341005,0,0,0,0,0,0.09,556,MdRQA,f,0.18,NA
0.08639999999999999,100,10,40,21.6,1.6094379124341005,0,NA,NA,NA,NA,0.09,556,MdRQA_crqa,f,0.18,NA
0.4992,99.83974358974359,24,330,51.916666666666664,2.4849066497880004,50.480769230769226,3.1818181818181817,8,198,1.2323880106764022,0.161217474713576,557,MvJRQA,1,0.2,0.5
0.4992,100,12,420,104,1.791759469228055,43.58974358974359,2,2,272,-0,0.06253113844692902,557,MvJRQA,2,0.2,0.5
0.3272,99.75550122249389,6,330,136,1.0986122886681096,0.4889975550122249,2,2,2,-0,NA,557,MvJRQA,j,0.2,0.5
0.0856,100,10,40,21.4,1.6094379124341005,0,0,0,0,0,0.09,557,MdRQA,f,0.2,NA
0.0856,100,10,40,21.4,1.6094379124341005,0,NA,NA,NA,NA,0.09,557,MdRQA_crqa,f,0.2,NA
0.4992,99.83974358974359,24,330,51.916666666666664,2.4849066497880004,50.480769230769226,3.1818181818181817,8,198,1.2323880106764022,0.161217474713576,558,MvJRQA,1,0.22,0.5
0.4992,100,10,420,124.8,1.6094379124341005,44.07051282051282,2,2,275,-0,0.06072946144571919,558,MvJRQA,2,0.22,0.5
0.3272,99.75550122249389,6,330,136,1.0986122886681096,0.4889975550122249,2,2,2,-0,NA,558,MvJRQA,j,0.22,0.5
0.084,100,10,40,21,1.6094379124341005,0,0,0,0,0,0.09,558,MdRQA,f,0.22,NA
0.084,100,10,40,21,1.6094379124341005,0,NA,NA,NA,NA,0.09,558,MdRQA_crqa,f,0.22,NA
0.4992,99.83974358974359,24,330,51.916666666666664,2.4849066497880004,50.480769230769226,3.1818181818181817,8,198,1.2323880106764022,0.161217474713576,559,MvJRQA,1,0.24,0.5
0.4992,100,10,420,124.8,1.3321790402101223,44.391025641025635,2,2,277,-0,0.060923071204981485,559,MvJRQA,2,0.24,0.5
0.3272,99.75550122249389,6,330,136,1.0986122886681096,0.4889975550122249,2,2,2,-0,NA,559,MvJRQA,j,0.24,0.5
0.0832,100,10,40,20.8,1.3321790402101223,0,0,0,0,0,0.09,559,MdRQA,f,0.24,NA
0.0832,100,10,40,20.8,1.3321790402101223,0,NA,NA,NA,NA,0.09,559,MdRQA_crqa,f,0.24,NA
0.4992,99.83974358974359,24,330,51.916666666666664,2.4849066497880004,50.480769230769226,3.1818181818181817,8,198,1.2323880106764022,0.161217474713576,560,MvJRQA,1,0.26,0.5
0.4992,100,16,262,78,1.9061547465398494,47.27564102564102,2.1454545454545455,3,275,0.41474282861771744,0.05956679367234068,560,MvJRQA,2,0.26,0.5
0.3136,99.74489795918367,10,220,78.2,1.6094379124341005,0.5102040816326531,2,2,2,-0,NA,560,MvJRQA,j,0.26,0.5
0.0816,100,10,40,20.4,1.3321790402101223,0,0,0,0,0,0.09,560,MdRQA,f,0.26,NA
0.0816,100,10,40,20.4,1.3321790402101223,0,NA,NA,NA,NA,0.09,560,MdRQA_crqa,f,0.26,NA
0.4992,99.83974358974359,24,330,51.916666666666664,2.4849066497880004,50.480769230769226,3.1818181818181817,8,198,1.2323880106764022,0.161217474713576,561,MvJRQA,1,0.28,0.5
0.5087999999999999,100,20,257,63.6,2.1639556568820564,53.61635220125787,2.48,3,275,0.6923469670899615,0.058817443005392524,561,MvJRQA,2,0.28,0.5
0.2864,99.72067039106145,12,215,59.5,1.5607104090414063,0.5586592178770949,2,2,2,-0,NA,561,MvJRQA,j,0.28,0.5
0.0856,100,12,40,17.833333333333332,1.5607104090414063,14.953271028037381,2,2,16,-0,0.09,561,MdRQA,f,0.28,NA
0.0856,100,12,40,17.833333333333332,1.5607104090414063,14.953271028037381,NA,NA,NA,NA,0.09,561,MdRQA_crqa,f,0.28,NA
0.4992,99.83974358974359,24,330,51.916666666666664,2.4849066497880004,50.480769230769226,3.1818181818181817,8,198,1.2323880106764022,0.161217474713576,562,MvJRQA,1,0.3,0.5
0.49839999999999995,100,26,256,47.92307692307692,2.20478541691352,58.82825040128411,2.599290780141844,4,282,0.7144797932200659,0.058995627918340655,562,MvJRQA,2,0.3,0.5
0.25439999999999996,99.68553459119497,10,214,63.4,1.6094379124341005,0.628930817610063,2,2,2,-0,NA,562,MvJRQA,j,0.3,0.5
