RR,DET,DNRLINES,MDL,ADL,DENTR,LAM,AVL,MVL,VNRLINES,VENTR,radius,sample_id,system,coupling,RR_target
0.9984,100,48,409,52,3.0625293002546212,92.1474358974359,3.0913978494623655,14,744,1.3118723693700611,0.25952866545421893,1,1,0,1
1.0456,100,10,499,261.4,1.6094379124341005,61.66794185156847,2,2,806,-0,0.04525001084626289,1,2,0,1
0.376,100,4,409,235,0.6931471805599453,0,0,0,0,0,NA,1,j,0,1
1.9959999999999998,100,86,499,58.02325581395349,3.491116324234872,98.67735470941884,5.283261802575107,25,932,2.075943828720293,0.4850793144180281,2,1,0,2
1.9848000000000001,100,30,499,165.4,2.3383717048035724,94.55864570737606,3.0428015564202333,4,1542,0.7084674293905399,0.09027732195865763,2,2,0,2
0.6664,100,16,499,104.125,1.6674619334292946,80.19207683073229,2,2,668,-0,NA,2,j,0,2
4.9896,99.96793330126663,232,499,53.75,3.9716005351837524,99.96793330126663,10.957820738137082,43,1138,2.892150147485311,1.0368851931637435,3,1,0,5
4.992,100,58,499,215.17241379310346,3.0898065347392154,99.95192307692308,6.861386138613861,10,1818,1.1574214013039361,0.2247726668335458,3,2,0,5
1.7104000000000001,100,20,499,213.8,1.7480673485460894,99.9532273152479,4.291164658634538,5,996,0.8586545499992299,NA,3,j,0,5
9.98,99.99198396793587,512,499,48.7265625,4.154349479532715,99.98396793587175,17.51825842696629,54,1424,3.375215374026935,1.6306592676329785,4,1,0,10
9.9816,100,104,499,239.94230769230768,3.9245842116368137,99.97595575859582,13.573449401523394,20,1838,1.1307404300198525,0.43606365164073085,4,2,0,10
3.5768,100,56,499,159.67857142857142,3.2826939972780647,99.94408409751733,8.601539942252165,14,1039,0.7588373634105473,NA,4,j,0,10
0.9984,100,48,409,52,3.0625293002546212,92.1474358974359,3.0913978494623655,14,744,1.3118723693700611,0.25952866545421893,5,1,0.05,1
0.9984,99.9198717948718,26,499,95.92307692307692,2.4583113296830836,61.37820512820513,2.890566037735849,4,530,0.9786154878227313,0.0868438270553716,5,2,0.05,1
