RR,DET,DNRLINES,MDL,ADL,DENTR,LAM,AVL,MVL,VNRLINES,VENTR,radius,sample_id,system,coupling,RR_target
4.9888,100,96,499,129.91666666666666,3.6979142157679044,99.96792815907634,9.452615617892343,21,1319,2.2045224651398385,0.3490366471266444,8091,2,1.1,5
2.9263999999999997,100,58,499,126.13793103448276,3.3194925761547536,99.97266265718973,7.3433734939759034,17,996,1.6712492191016555,NA,8091,j,1.1,5
9.98,99.98396793587175,444,499,56.18468468468468,4.1765620705457485,99.99198396793587,23.27238805970149,73,1072,3.6889770003318576,3.6207195309610314,8092,1,1.1,10
9.9784,99.99198268259441,162,499,153.97530864197532,3.9973325388488545,99.9879740238916,17.677533664068037,34,1411,2.693952827432091,0.5963678212020056,8092,2,1.1,10
5.2296000000000005,99.96940492580694,94,499,139.04255319148936,3.6436782287773086,99.98470246290347,13.111334002006018,30,997,2.168262951144012,NA,8092,j,1.1,10
0.9984,99.9198717948718,46,385,54.21739130434783,3.1354942159291497,89.34294871794873,3.4307692307692306,16,650,1.2473054112938877,0.4239994258733387,8093,1,1.1500000000000001,1
0.9984,100,32,499,78,2.599301927099795,91.90705128205127,2.6988235294117646,6,850,0.9895111563579776,0.10062513667525919,8093,2,1.1500000000000001,1
0.6576000000000001,99.7566909975669,22,385,74.54545454545455,2.3978952727983707,74.08759124087592,2.4857142857142858,5,490,0.7428055036087788,NA,8093,j,1.1500000000000001,1
1.9959999999999998,99.95991983967936,88,499,56.68181818181818,3.658162873816453,98.11623246492987,5.415929203539823,30,904,2.0446751947945896,0.7909016479140315,8094,1,1.1500000000000001,2
1.9959999999999998,100,50,499,99.8,3.0870423502280273,99.91983967935872,4.107084019769357,11,1214,1.3131751226799109,0.17063956359806307,8094,2,1.1500000000000001,2
1.2824,100,26,499,123.3076923076923,2.564949357461537,97.06799750467873,3.4424778761061945,8,904,0.9847362701047899,NA,8094,j,1.1500000000000001,2
4.9896,100,184,499,67.79347826086956,4.193976861059401,99.98396665063332,12.522088353413654,54,996,3.003403965481141,1.9736863767446315,8095,1,1.1500000000000001,5
4.9896,100,100,499,124.74,3.773393569316157,99.95189995189995,9.635239567233384,21,1294,2.261987634258995,0.3490520058173239,8095,2,1.1500000000000001,5
2.9503999999999997,100,62,499,118.96774193548387,3.389268031545795,99.97288503253796,7.403614457831325,18,996,1.6872044420000176,NA,8095,j,1.1500000000000001,5
9.98,99.99198396793587,446,499,55.937219730941706,4.196762998055374,99.99198396793587,23.207441860465117,73,1075,3.6801869924954738,3.625476498954875,8096,1,1.1500000000000001,10
9.9792,100,160,499,155.925,4.011583763082853,99.987974987975,17.69148936170213,34,1410,2.6906581813017048,0.5953380605041508,8096,2,1.1500000000000001,10
5.251200000000001,99.98476538695917,96,499,136.72916666666666,3.7556764808145666,99.98476538695917,13.17871485943775,30,996,2.1624951111002617,NA,8096,j,1.1500000000000001,10
0.9976,99.91980753809142,46,385,54.17391304347826,3.0149468801795942,89.25421010425019,3.435185185185185,16,648,1.2474011363143276,0.42397047486465256,8097,1,1.2,1
0.9976,100,32,499,77.9375,2.5126585295298014,91.65998396150762,2.7214285714285715,6,840,0.9914424658334893,0.10047627243934147,8097,2,1.2,1
0.6576000000000001,99.7566909975669,22,385,74.54545454545455,2.3978952727983707,73.47931873479318,2.5166666666666666,5,480,0.762681568103716,NA,8097,j,1.2,1
1.9952,99.91980753809142,86,499,57.95348837209303,3.632242500705665,98.11547714514836,5.413716814159292,30,904,2.0404253185809424,0.7905256979750386,8098,1,1.2,2
1.9959999999999998,100,52,499,95.96153846153847,3.1514585102430295,99.79959919839679,4.136212624584718,11,1204,1.3840435892177907,0.17081038396570203,8098,2,1.2,2
1.2944,100,30,499,107.86666666666666,2.70805020110221,97.09517923362175,3.475663716814159,9,904,1.0138461703754178,NA,8098,j,1.2,2
4.9896,100,184,499,67.79347826086956,4.212738735349735,99.98396665063332,12.522088353413654,54,996,3.001227963695008,1.972371209694081,8099,1,1.2,5
4.990399999999999,100,98,499,127.3061224489796,3.7113914346313632,99.88778454632894,9.843601895734597,22,1266,2.2475875526042395,0.3506915827821482,8099,2,1.2,5
2.972,100,60,499,123.83333333333333,3.308777757587496,99.97308209959624,7.457831325301205,18,996,1.7265761842383516,NA,8099,j,1.2,5
9.98,99.97595190380761,442,499,56.43438914027149,4.210534025455705,99.99198396793587,23.207441860465117,73,1075,3.6858541275255683,3.6270616535365336,8100,1,1.2,10
9.98,100,158,499,157.91139240506328,4.033713131815734,99.9879759519038,17.718039772727273,35,1408,2.7003721223611916,0.5943454747349195,8100,2,1.2,10
5.2728,99.98482779547868,96,499,137.29166666666666,3.7267953482912355,99.98482779547868,13.23293172690763,31,996,2.1655595109440133,NA,8100,j,1.2,10
0.9984,100,44,385,56.72727272727273,3.0280290733074118,91.10576923076923,3.2393162393162394,14,702,1.2639774778844293,0.4141470720917194,8101,1,0,1
1.0288,100,20,302,128.6,1.9730014063936128,62.674961119751174,2,2,806,-0,0.045334073100948884,8101,2,0,1
0.3536,100,12,96,73.66666666666667,1.5607104090414063,0,0,0,0,0,NA,8101,j,0,1
