coupling,index_simu,rqa_RR1,rqa_RR2,rqa_RR12,jrqa_RR,jrqa_DET,jrqa_DENTR,mdrqa_RR,mdrqa_DET,mdrqa_DENTR
2.5,544,19.9576,19.9576,19.9576,7.8831999999999995,15.222244773695962,0.3005628028410688,6.968000000000001,14.236509758897819,0.31243274947011784
2.5,545,19.9608,19.9592,19.96,8.1368,16.35040802280995,0.2672072833756446,7.712,14.709543568464731,0.2500698882244619
2.5,546,19.9608,19.96,19.9604,8.1296,15.981106081480023,0.31713448365910507,7.1936,14.490658362989322,0.2709302477129756
2.5,547,19.96,19.9584,19.959200000000003,8.358400000000001,15.553215926493108,0.33869770002008825,7.005599999999999,13.737581363480643,0.24978565881199394
2.5,548,19.9592,19.9584,19.9588,8.3272,16.09184359688731,0.3119202711104477,7.3016,14.309192505752163,0.27513263220824596
2.5,549,19.9592,19.96,19.959600000000002,8.4064,16.60639512752189,0.33400563894293245,7.5432,15.02810478311592,0.3175681344009043
2.5,550,19.9592,19.9584,19.9588,8.0304,14.445108587368003,0.2536366234776342,7.252,13.193601765030335,0.2847607340837563
2.5,551,19.9608,19.9608,19.9608,8.491999999999999,14.422986340084787,0.29216626272929874,7.8008,13.157624858988823,0.29778562079580845
2.5,552,19.9592,19.9608,19.96,8.6536,16.40935564389387,0.2995289578499477,8.0624,15.905933717007342,0.30317844473755656
2.5,553,19.9592,19.9592,19.9592,8.352,16.053639846743295,0.26899164522894764,7.164,13.590173087660526,0.28564240884411723
2.5,554,19.96,19.96,19.96,8.0816,15.927539101168087,0.23835408783250672,7.224,13.709856035437431,0.2840460139499872
2.5,555,19.9592,19.9568,19.958,8.1544,15.108407730795644,0.28025435475271193,7.416,13.926645091693635,0.26408255546567755
2.5,556,19.96,19.961599999999997,19.9608,7.7784,13.740615036511365,0.2787390973204118,7.2184,12.545716502271972,0.25590007865454173
2.5,557,19.9632,19.9608,19.962,8.1464,16.566827064715703,0.31718994614793194,7.0104,14.960629921259844,0.31195729207142214
2.5,558,19.96,19.9608,19.9604,8.705599999999999,17.165962139312626,0.3264687595160711,8.732,17.672927164452588,0.2864940816131634
2.5,559,19.9608,19.96,19.9604,8.5024,16.804666917576213,0.32525665918726815,7.936,15.131048387096774,0.2965221007821987
2.5,560,19.9592,19.9592,19.9592,8.4232,15.576028112831228,0.31458899593090023,7.4576,14.782235571765714,0.24638024050971546
2.5,561,19.9584,19.9608,19.959600000000002,8.615200000000002,16.53821153310428,0.3048964020448025,7.744,14.752066115702481,0.31193381237157136
2.5,562,19.9592,19.9608,19.96,7.9632,14.295760498292143,0.24528593205929378,6.8096000000000005,12.840695488721805,0.21430131924749654
2.5,563,19.9592,19.96,19.959600000000002,8.1648,15.696649029982362,0.3438632870339569,7.308000000000001,14.077723043240283,0.32036609965508867
2.5,564,19.9592,19.961599999999997,19.9604,8.5048,15.360737465901607,0.33172745330280373,7.355200000000001,13.932999782466826,0.3091178568633604
2.5,565,19.96,19.9584,19.959200000000003,8.2424,15.36445695428516,0.26890677836615706,7.460799999999999,14.754449924941024,0.264154882966831
2.5,566,19.96,19.96,19.96,7.9096,15.545666026094873,0.33206077857020333,7.1496,13.763007720711649,0.3056576327755332
2.5,567,19.9608,19.961599999999997,19.961199999999998,7.912,15.11627906976744,0.3523078409018737,6.8576,13.929071395240317,0.23122819843679163
2.5,568,19.961599999999997,19.96,19.9608,7.9632,14.255575647980711,0.33250600856768375,7.0584,12.592088858664855,0.3156301504415694
2.5,569,19.9608,19.9576,19.9592,7.999199999999999,14.85148514851485,0.3135948217094324,6.901599999999999,12.73907499710212,0.24260885565338502
2.5,570,19.96,19.9584,19.959200000000003,8.3568,16.77197013210798,0.3300250508363565,7.3296,15.040384195590484,0.30447661177668695
2.5,571,19.9584,19.9592,19.9588,7.8496,16.255605381165918,0.3231096461812746,6.9144,15.376605345366192,0.31049594243426
2.5,572,19.96,19.96,19.96,8.2248,16.603443244820543,0.33383212173124616,7.4208,14.69383354894351,0.28705356959702877
2.5,573,19.9592,19.961599999999997,19.9604,7.6056,14.72599137477648,0.3055912397498818,6.3016000000000005,12.415894376031485,0.30943509747631437
2.5,574,19.9608,19.96,19.9604,8.36,15.21531100478469,0.31469935824795475,7.936,14.082661290322582,0.273543078934528
2.5,575,19.9592,19.9592,19.9592,8.1416,15.977203498083913,0.28935708026937773,7.6432,14.967552857441909,0.29374137308773957
2.5,576,19.96,19.9608,19.9604,8.1504,15.380840204161759,0.3221078951857291,7.3352,14.112771294579563,0.26824779663621895
2.5,577,19.9608,19.9584,19.959600000000002,8.3664,15.547905909351693,0.30325409423200456,7.8968,14.912369567419715,0.296155497113581
2.5,578,19.9592,19.9592,19.9592,7.8616,14.67385773888267,0.2616920438607681,6.8592,13.342663867506415,0.2844163729618873
2.5,579,19.9584,19.9584,19.9584,8.0184,16.462137084705176,0.2797841119481391,7.544,15.15376458112407,0.22740784441825085
2.5,580,19.96,19.961599999999997,19.9608,8.559999999999999,16.49532710280374,0.29449197548480327,7.8696,15.492528209820067,0.2968767278039813
2.5,581,19.9608,19.9608,19.9608,8.784,15.901639344262295,0.2872429790384804,8.069600000000001,14.940021810250817,0.28078029803612986
2.5,582,19.961599999999997,19.9576,19.9596,8.3984,15.869689464659936,0.2978061878710109,7.4968,13.829900757656599,0.29995294554801055
2.5,583,19.96,19.9576,19.9588,7.7688,15.981876222840077,0.2699272634879695,6.784,13.879716981132075,0.26170745880748086
2.5,584,19.9592,19.9592,19.9592,8.0144,16.111000199640646,0.3570207016157145,7.0104,14.138993495378296,0.2529678308147352
2.5,585,19.96,19.96,19.96,8.152,16.09421000981354,0.28588627792047366,6.804,13.274544385655496,0.21466910033621245
2.5,586,19.9608,19.9592,19.96,8.4792,16.435512784224926,0.2814428779534423,7.771999999999999,15.244467318579517,0.276651556818824
2.5,587,19.9592,19.96,19.959600000000002,8.0112,15.078889554623526,0.2918552589422629,6.7816,12.480830482482009,0.2590590452980588
2.5,588,19.9584,19.9592,19.9588,7.64,14.554973821989527,0.3852228278816751,7.355200000000001,13.878616489014576,0.3326071328540797
2.5,589,19.9608,19.9608,19.9608,8.272,16.10251450676983,0.32579453260997543,7.8048,14.70889708897089,0.25494921465590725
2.5,590,19.9632,19.9608,19.962,8.3072,16.159476117103235,0.34010610584494133,7.596799999999999,15.037910699241785,0.24873827402656418
2.5,591,19.956,19.9592,19.9576,8.1224,15.079286910272828,0.30621168147131694,7.3448,14.235922012852631,0.2792972797796702
2.5,592,19.96,19.9584,19.959200000000003,8.5648,15.963011395479171,0.28598167183745193,7.717599999999999,14.304965274178501,0.27104258482471427
2.5,593,19.9592,19.96,19.959600000000002,7.9568,15.171928413432537,0.2728185636910915,7.2543999999999995,13.442876047640054,0.2546676645631976
2.5,594,19.9592,19.9592,19.9592,8.0216,15.737508726438614,0.2588558524140307,6.836,13.224107665301347,0.21428321418212418
2.5,595,19.96,19.9624,19.961199999999998,8.0024,16.605018494451667,0.3204997004662754,7.1992,14.812756972996999,0.29909935490796835
2.5,596,19.9608,19.9632,19.962,8.5536,15.87167976056865,0.35399061635805296,7.5416,14.225098122414343,0.23910390260845063
2.5,597,19.96,19.9584,19.959200000000003,7.964,16.223003515821198,0.3267721779498709,7.298399999999999,13.822207607146773,0.2776853990064546
2.5,598,19.96,19.9584,19.959200000000003,7.739999999999999,15.235142118863049,0.2816812830727092,7.111199999999999,13.74732815839802,0.2518905504223571
2.5,599,19.96,19.9568,19.9584,7.8504000000000005,15.234892489554671,0.28946974156649147,6.5744,13.23923095643709,0.2953669706387903
2.5,600,19.96,19.9608,19.9604,8.3288,16.223225434636444,0.32976855931978183,7.381600000000001,14.414219139481954,0.3046031084877076
3,601,19.961599999999997,19.9608,19.961199999999998,9.2376,17.85745215207413,0.35872242832580964,8.8928,17.092479309103993,0.3437756638118684
3,602,19.96,19.9584,19.959200000000003,9.1976,17.2131860485344,0.34755727273132214,8.4712,15.988289734630277,0.34753404018490247
3,603,19.96,19.9584,19.959200000000003,9.0544,16.840431171585085,0.3168866188735146,9.1336,17.14986423754051,0.3220105374300768
3,604,19.9592,19.9608,19.96,8.9208,17.980450183840013,0.2833775332993358,8.9752,17.99625635083341,0.3454545178138766
3,605,19.9584,19.96,19.959200000000003,9.3728,17.386480027313077,0.37449265430212114,9.132800000000001,17.755781359495444,0.3768950045924865
3,606,19.96,19.961599999999997,19.9608,9.310400000000001,18.439594432032997,0.3670264006515756,9.265600000000001,17.846658608185116,0.38467387593365515
3,607,19.96,19.9592,19.959600000000002,9.2552,17.270291295704038,0.3311486405290322,9.308,17.516115169746456,0.3179464737162749
3,608,19.9592,19.9568,19.958,8.908000000000001,16.542433767400087,0.3063669381009106,8.544,15.571161048689138,0.30020227922485043
3,609,19.96,19.9584,19.959200000000003,9.0544,17.609118218766568,0.3398349387191069,8.651200000000001,17.09820602922138,0.30207483060049806
3,610,19.9592,19.9576,19.958399999999997,9.256,17.234226447709595,0.32069408562780244,9.8496,18.67283950617284,0.3696004691612014
3,611,19.9592,19.96,19.959600000000002,9.08,16.77533039647577,0.274234729377518,8.576,15.121268656716419,0.2870105641255131
3,612,19.9608,19.9624,19.961599999999997,9.9872,18.88016661326498,0.3444463013349127,9.850399999999999,18.69568748477219,0.3404339942199638
3,613,19.9584,19.9592,19.9588,9.5472,18.945868945868945,0.40788329691390957,9.344,17.97945205479452,0.36843610320368325
3,614,19.9584,19.9592,19.9588,9.1592,17.224211721547732,0.3555300541112502,8.267199999999999,14.77646603444939,0.29274162420660366
3,615,19.9584,19.96,19.959200000000003,9.2712,16.144619898179307,0.3095605868790168,8.989600000000001,16.72154489632464,0.3391267119020048
3,616,19.9584,19.9584,19.9584,9.316,17.81880635465865,0.35353461148134635,8.86,17.002257336343117,0.3540076143300378
