RR,DET,DNRLINES,MDL,ADL,DENTR,LAM,AVL,MVL,VNRLINES,VENTR,radius,sample_id,system,coupling,RR_target
0.2,100,22,73,22.727272727272727,2.1458417525947544,32.800000000000004,2,2,82,-0,0.059059426600531685,1,1,0,0.2
0.2408,100,2,301,301,-0,0,0,0,0,0,0.014027886490162834,1,2,0,0.2
0,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,j,0,0.2
0.3,100,26,81,28.846153846153847,2.4583113296830836,38.666666666666664,2.1481481481481484,3,135,0.4194833693061807,0.07585834201229683,2,1,0,0.3
0.3096,100,6,301,129,1.0986122886681096,0,0,0,0,0,0.017361483579836814,2,2,0,0.3
0,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,j,0,0.3
0.5992,99.86648865153538,48,128,31.166666666666668,2.8674404991244455,71.2283044058745,2.4813953488372094,5,430,0.8607164934446647,0.12100426809065966,3,1,0,0.6
0.6192,100,14,301,110.57142857142857,1.7478680974667573,95.34883720930233,2,2,738,-0,0.03132898188919964,3,2,0,0.6
0,NA,0,0,0,NA,NA,0,0,0,NA,NA,3,j,0,0.6
1.2464,99.93581514762516,108,189,28.833333333333332,3.4401797923553437,81.93196405648267,2.9514450867052022,8,865,1.3192650380603288,0.1770351034750905,4,1,0,1.25
1.2352,100,18,499,171.55555555555554,2.0431918705451206,67.55181347150258,2.588089330024814,3,806,0.6775464222042209,0.059192797109520835,4,2,0,1.25
0.3256,100,10,189,81.4,1.6094379124341005,0,0,0,0,0,NA,4,j,0,1.25
2.4968,99.967958987504,202,223,30.89108910891089,3.764036879308024,92.63056712592117,4.0575438596491225,13,1425,1.8826559276846007,0.2617965395969126,5,1,0,2.5
2.4936,100,26,499,239.76923076923077,2.564949357461537,99.90375360923966,3.4446902654867255,6,1808,0.9642094500724807,0.120463666748786,5,2,0,2.5
0.6232,100,20,223,77.9,2.0253262207700677,78.30551989730424,2,2,610,-0,NA,5,j,0,2.5
4.9896,99.96793330126663,404,499,30.866336633663366,3.927439892082387,98.48484848484848,5.713953488372093,20,2150,2.3732512190679165,0.38242190783011754,6,1,0,5
4.9864,100,58,499,214.93103448275863,3.205843029051156,99.95186908390824,6.853685368536854,10,1818,1.1548406891653205,0.22459956240567847,6,2,0,5
1.2136,99.9340804218853,48,499,63.166666666666664,3.0047670352079594,94.72643375082399,3.4295942720763724,5,838,1.3374607368586766,NA,6,j,0,5
9.9792,99.98396665063332,730,499,34.16986301369863,4.1553762278913515,99.91181657848325,9.346081739782527,29,2667,2.938014578235039,0.5946306430614476,7,1,0,10
9.9792,100,104,499,239.8846153846154,3.887862240389036,99.97594997594997,13.57018498367791,20,1838,1.1326054596092865,0.4368743262216309,7,2,0,10
2.2256,99.96405463695184,98,499,56.755102040816325,3.5982245480093313,99.74838245866283,5.640243902439025,9,984,1.9413971036903221,NA,7,j,0,10
19.9592,99.943885526474,1348,499,36.99554896142433,4.259337176503612,99.96392640987615,16.954452753229095,42,2942,3.5088532503615575,1.0108332087918146,8,1,0,20
19.9608,100,200,499,249.51,4.605170185988091,99.98797643381026,26.6112,39,1875,1.4779477091088757,0.8603896345184191,8,2,0,20
5.073600000000001,99.9526963103122,306,499,41.431372549019606,3.963474996908444,99.70040996531063,9.616730038022814,19,1315,2.7962919974818345,NA,8,j,0,20
39.92,99.94789579158316,2722,499,36.64511388684791,4.317659243348381,99.9749498997996,28.712230215827336,57,3475,3.9568890330066275,1.7336703284901256,9,1,0,40
39.9192,100,404,499,247.02475247524754,5.267090637169921,99.99398785546805,51.096774193548384,78,1953,2.2972105083459184,1.6442241366254016,9,2,0,40
