RR,DET,DNRLINES,MDL,ADL,DENTR,LAM,AVL,MVL,VNRLINES,VENTR,radius,sample_id,system,coupling,RR_target
1.9800000000000002,10.1010101010101,10,2,2,-0,5.05050505050505,2,2,5,-0,0.2802213493394697,50,2,0,2
0.02,0,0,0,0,0,0,0,0,0,0,NA,50,j,0,2
4.9399999999999995,8.097165991902834,20,2,2,-0,9.31174089068826,2,2,23,-0,0.09145110959343306,51,1,0,5
4.9399999999999995,9.31174089068826,22,3,2.090909090909091,0.30463609734923813,11.336032388663968,2,2,28,-0,0.43037205340234536,51,2,0,5
0.42,0,0,0,0,0,0,0,0,0,0,NA,51,j,0,5
9.9,15.151515151515152,72,4,2.0833333333333335,0.2530673318741798,19.5959595959596,2.0638297872340425,4,94,0.1413367827057732,0.18428388806341464,52,1,0,10
9.9,18.585858585858585,86,3,2.13953488372093,0.40411826492136166,18.68686868686869,2.0555555555555554,4,90,0.16736188495172424,0.6020959141943361,52,2,0,10
1.3599999999999999,0,0,0,0,0,2.941176470588235,2,2,2,-0,NA,52,j,0,10
1,0,0,0,0,0,0,0,0,0,0,0.01915228092445111,53,1,0,1
1,4,2,2,2,-0,2,2,2,1,-0,0.17899461415586645,53,2,0,1
0.04,0,0,0,0,0,0,0,0,0,0,NA,53,j,0,1
1.9800000000000002,0,0,0,0,0,4.040404040404041,2,2,4,-0,0.04061460675229672,54,1,0,2
1.9800000000000002,4.040404040404041,4,2,2,-0,4.040404040404041,2,2,4,-0,0.2538914275178331,54,2,0,2
0.06,0,0,0,0,0,0,0,0,0,0,NA,54,j,0,2
4.9399999999999995,12.955465587044534,30,3,2.1333333333333333,0.39267446722755217,8.906882591093117,2,2,22,-0,0.09406434637733489,55,1,0,5
4.9399999999999995,7.28744939271255,18,2,2,-0,10.526315789473683,2.08,3,25,0.2787693717685874,0.4127065692922106,55,2,0,5
0.27999999999999997,0,0,0,0,0,0,0,0,0,0,NA,55,j,0,5
9.9,19.393939393939394,92,4,2.0869565217391304,0.282600106577289,23.03030303030303,2.017699115044248,3,113,0.08894404254606644,0.1910146519190733,56,1,0,10
9.9,19.393939393939394,90,4,2.1333333333333333,0.4044323651250528,20.505050505050505,2.1145833333333335,3,96,0.355991891442222,0.6008241413559701,56,2,0,10
1.08,0,0,0,0,0,0,0,0,0,0,NA,56,j,0,10
1,0,0,0,0,0,4,2,2,2,-0,0.019588327340308076,57,1,0,1
1,0,0,0,0,0,9,2.25,3,4,0.5623351446188083,0.18877437746042824,57,2,0,1
0,NA,0,0,0,NA,NA,0,0,0,NA,NA,57,j,0,1
1.9800000000000002,2.0202020202020203,2,2,2,-0,5.05050505050505,2,2,5,-0,0.038664256994056845,58,1,0,2
1.9800000000000002,4.040404040404041,4,2,2,-0,16.666666666666664,2.0625,3,16,0.2337916587064593,0.287142662272789,58,2,0,2
0.06,0,0,0,0,0,0,0,0,0,0,NA,58,j,0,2
4.96,9.274193548387096,22,3,2.090909090909091,0.30463609734923813,13.911290322580644,2.090909090909091,3,33,0.30463609734923813,0.08923381242147385,59,1,0,5
4.9399999999999995,10.931174089068826,26,3,2.076923076923077,0.2711893730418441,18.421052631578945,2.1666666666666665,4,42,0.47448220526930973,0.4420629972750517,59,2,0,5
0.26,0,0,0,0,0,0,0,0,0,0,NA,59,j,0,5
9.9,19.393939393939394,90,4,2.1333333333333333,0.4044323651250528,27.575757575757574,2.184,3,125,0.4774049859313724,0.17443922216234994,60,1,0,10
9.9,19.19191919191919,90,4,2.111111111111111,0.349944898639632,28.18181818181818,2.25,5,124,0.6175114814913617,0.6259555884230459,60,2,0,10
0.9199999999999999,4.3478260869565215,2,2,2,-0,6.521739130434782,2,2,3,-0,NA,60,j,0,10
1,8,4,2,2,-0,2,2,2,1,-0,0.017551320808214435,61,1,0,1
0.98,8.16326530612245,4,2,2,-0,4.081632653061225,2,2,2,-0,0.18863930925525593,61,2,0,1
0.02,0,0,0,0,0,0,0,0,0,0,NA,61,j,0,1
1.9800000000000002,4.040404040404041,4,2,2,-0,3.0303030303030303,2,2,3,-0,0.03287252486400699,62,1,0,2
1.9800000000000002,6.0606060606060606,6,2,2,-0,7.07070707070707,2,2,7,-0,0.2514400237051671,62,2,0,2
0.04,0,0,0,0,0,0,0,0,0,0,NA,62,j,0,2
4.9399999999999995,7.6923076923076925,18,3,2.111111111111111,0.34883209584303193,4.8582995951417,2,2,12,-0,0.0875664422991943,63,1,0,5
4.9399999999999995,7.28744939271255,18,2,2,-0,16.39676113360324,2.025,3,40,0.11690684913753106,0.3953156281912841,63,2,0,5
0.12,0,0,0,0,0,0,0,0,0,0,NA,63,j,0,5
9.9,14.343434343434344,68,3,2.088235294117647,0.2984358127031066,16.363636363636363,2,2,81,-0,0.17126936162712444,64,1,0,10
9.9,16.565656565656568,82,2,2,-0,25.555555555555554,2.1083333333333334,3,120,0.3430165183285131,0.5770956122910064,64,2,0,10
0.58,0,0,0,0,0,0,0,0,0,0,NA,64,j,0,10
1,0,0,0,0,0,10,2,2,5,-0,0.01961415620175811,65,1,0,1
0.98,0,0,0,0,0,0,0,0,0,0,0.22115079560681256,65,2,0,1
0.02,0,0,0,0,0,0,0,0,0,0,NA,65,j,0,1
1.9800000000000002,2.0202020202020203,2,2,2,-0,7.07070707070707,2,2,7,-0,0.037802282308826624,66,1,0,2
1.9800000000000002,0,0,0,0,0,3.0303030303030303,2,2,3,-0,0.30074910272550887,66,2,0,2
0.04,0,0,0,0,0,0,0,0,0,0,NA,66,j,0,2
4.9399999999999995,10.526315789473683,26,2,2,-0,8.502024291497975,2,2,21,-0,0.09484346764766305,67,1,0,5
4.9399999999999995,6.0728744939271255,14,3,2.142857142857143,0.410116318288409,13.360323886639677,2.0625,3,32,0.2337916587064593,0.44069349155719684,67,2,0,5
0.12,0,0,0,0,0,0,0,0,0,0,NA,67,j,0,5
9.92,15.524193548387096,74,3,2.081081081081081,0.28140183959141857,17.842741935483872,2.0113636363636362,3,88,0.06217765171742484,0.17903641973954362,68,1,0,10
9.9,14.949494949494948,72,3,2.0555555555555554,0.2145591551764051,21.71717171717172,2.107843137254902,3,102,0.34198199863902173,0.6381953723498438,68,2,0,10
0.86,4.651162790697675,2,2,2,-0,0,0,0,0,0,NA,68,j,0,10
1,0,0,0,0,0,2,2,2,1,-0,0.016456486183340113,69,1,0,1
0.98,0,0,0,0,0,2.0408163265306123,2,2,1,-0,0.20465865724393784,69,2,0,1
0,NA,0,0,0,NA,NA,0,0,0,NA,NA,69,j,0,1
